id_child,placement_start_date,placement_end_date,resource_type_on_this_placement,placement_index,removal_county,placement_county,id_provider,placement_length
10213,3/26/26,7/1/26,kin,1,Bond,Clinton,NA,97
10214,7/30/24,7/1/26,foster_home,1,Kane,McLean,504960,701
10215,10/21/25,10/24/25,foster_home,1,Lake,Lake,504139,3
10215,10/24/25,11/15/25,foster_home,2,Lake,Franklin,502037,22
10215,11/15/25,11/23/25,foster_home,3,Lake,Lake,504266,8
10218,5/22/26,5/24/26,foster_home,1,McLean,McLean,505031,2
10218,5/24/26,5/26/26,foster_home,2,McLean,Crawford,501070,2
10218,5/26/26,6/5/26,nonfamily,3,McLean,Massac,800229,10
10218,6/5/26,7/1/26,kin,4,McLean,Madison,NA,26
10220,11/10/22,1/2/23,foster_home,1,DuPage,Alexander,500077,53
10220,1/2/23,8/26/23,foster_home,2,DuPage,Warren,506535,236
10220,8/26/23,9/27/23,foster_home,3,DuPage,Monroe,505245,32
10220,9/27/23,1/17/25,kin,4,DuPage,Massac,NA,478
10220,1/17/25,7/1/26,kin,5,DuPage,DuPage,NA,530
10221,5/23/26,7/1/26,foster_home,1,DuPage,Henry,502414,39
10222,1/9/25,4/26/25,foster_home,1,Cook,Will,506878,107
10222,4/26/25,8/15/25,foster_home,2,Cook,Kane,502915,111
10222,8/15/25,10/29/25,kin,3,Cook,Cook,NA,75
10222,10/29/25,1/1/26,foster_home,4,Cook,Will,507311,64
10222,1/1/26,1/10/26,foster_home,5,Cook,Cook,500963,9
10222,1/10/26,7/1/26,foster_home,6,Cook,Kane,502920,172
10223,12/19/23,2/2/24,foster_home,1,Lake,Hancock,502316,45
10223,2/2/24,5/5/24,foster_home,2,Lake,Lake,504129,93
10223,5/5/24,7/1/26,foster_home,3,Lake,Lake,504068,787
10224,1/1/22,10/3/23,kin,1,Clay,Clay,NA,640
10224,10/3/23,7/1/26,foster_home,2,Clay,Mason,504720,1002
10225,1/1/22,5/20/23,kin,1,Cook,Cook,NA,504
10226,5/11/22,12/16/22,kin,1,Cook,White,NA,219
10227,1/1/22,5/31/24,kin,1,Cook,Fulton,NA,881
10228,3/31/23,9/22/23,nonfamily,1,St. Clair,Calhoun,800021,175
10228,9/22/23,12/30/25,kin,2,St. Clair,St. Clair,NA,830
10228,12/30/25,2/2/26,foster_home,3,St. Clair,Douglas,501242,34
10228,2/2/26,4/27/26,kin,4,St. Clair,St. Clair,NA,84
10230,1/1/22,7/25/22,kin,1,McHenry,McHenry,NA,205
10230,7/25/22,7/30/22,foster_home,2,McHenry,McHenry,504888,5
10230,7/30/22,7/22/25,foster_home,3,McHenry,McHenry,504904,1088
10230,7/22/25,7/1/26,kin,4,McHenry,Crawford,NA,344
10231,1/1/22,2/2/22,kin,1,Woodford,Henry,NA,32
10232,7/24/25,8/8/25,foster_home,1,Madison,Madison,504610,15
10232,8/8/25,7/1/26,foster_home,2,Madison,Jasper,502568,327
10233,1/1/22,11/21/24,foster_home,1,Rock Island,Lawrence,504292,1055
10233,11/21/24,12/12/24,kin,2,Rock Island,Lawrence,NA,21
10233,12/12/24,12/23/24,foster_home,3,Rock Island,Clay,500531,11
10233,12/23/24,3/9/25,kin,4,Rock Island,Iroquois,NA,76
10233,3/9/25,4/4/25,foster_home,5,Rock Island,Rock Island,505902,26
10233,4/4/25,3/20/26,kin,6,Rock Island,Rock Island,NA,350
10235,1/4/24,7/1/26,kin,1,Will,Will,NA,909
10240,1/1/22,4/23/23,kin,1,Winnebago,Winnebago,NA,477
10240,4/23/23,4/24/23,foster_home,2,Winnebago,Cumberland,501083,1
10240,4/24/23,11/3/23,kin,3,Winnebago,Winnebago,NA,193
10240,11/3/23,12/28/23,kin,4,Winnebago,Douglas,NA,55
10240,12/28/23,1/13/24,foster_home,5,Winnebago,Kendall,503415,16
10240,1/13/24,6/11/24,foster_home,6,Winnebago,Jo Daviess,502707,150
10240,6/11/24,6/20/24,foster_home,7,Winnebago,Champaign,500395,9
10241,1/1/25,5/16/25,foster_home,1,Vermilion,Bureau,500282,135
10241,5/16/25,7/1/26,foster_home,2,Vermilion,Williamson,507324,411
10242,7/8/22,7/10/22,foster_home,1,LaSalle,Vermilion,506446,2
10242,7/10/22,11/2/24,foster_home,2,LaSalle,Union,506387,846
10242,11/2/24,3/7/26,foster_home,3,LaSalle,LaSalle,503549,490
10242,3/7/26,3/23/26,foster_home,4,LaSalle,Gallatin,502145,16
10242,3/23/26,7/1/26,foster_home,5,LaSalle,Whiteside,506732,100
10243,3/14/22,9/23/24,kin,1,White,Iroquois,NA,924
10243,9/23/24,10/15/24,foster_home,2,White,Macon,504461,22
10244,11/26/25,7/1/26,foster_home,1,Lake,Lake,503680,217
10245,1/4/24,1/6/24,foster_home,1,DuPage,DuPage,501457,2
10245,1/6/24,5/30/26,kin,2,DuPage,DuPage,NA,875
10245,5/30/26,7/1/26,kin,3,DuPage,Stephenson,NA,32
10246,1/1/22,5/22/22,kin,1,Lake,Union,NA,141
10246,5/22/22,8/21/25,foster_home,2,Lake,Lake,503581,1187
10246,8/21/25,9/4/25,foster_home,3,Lake,Lake,504185,14
10246,9/4/25,7/1/26,foster_home,4,Lake,Stark,506192,300
10247,1/1/22,5/28/22,kin,1,Cook,Cook,NA,147
10247,5/28/22,12/3/22,kin,2,Cook,Cook,NA,189
10247,12/3/22,8/8/25,foster_home,3,Cook,DuPage,501543,979
10247,8/8/25,9/13/25,kin,4,Cook,Cook,NA,36
10248,1/1/22,3/28/23,foster_home,1,Cook,Warren,506532,451
10248,3/28/23,5/15/23,kin,2,Cook,Greene,NA,48
10248,5/15/23,7/6/25,kin,3,Cook,LaSalle,NA,783
10248,7/6/25,2/8/26,foster_home,4,Cook,Kane,503063,217
10248,2/8/26,7/1/26,kin,5,Cook,Cook,NA,143
10249,8/1/25,7/1/26,kin,1,Whiteside,Whiteside,NA,334
10263,8/27/25,9/19/25,foster_home,1,Cook,DuPage,501822,23
10263,9/19/25,12/3/25,foster_home,2,Cook,Will,507242,75
10263,12/3/25,12/21/25,kin,3,Cook,Fayette,NA,18
10263,12/21/25,7/1/26,foster_home,4,Cook,Jo Daviess,502682,192
10266,1/1/22,4/7/24,kin,1,DuPage,Lee,NA,827
10266,4/7/24,8/13/24,foster_home,2,DuPage,DuPage,501598,128
10266,8/13/24,1/14/25,foster_home,3,DuPage,Putnam,505720,154
10266,1/14/25,1/30/25,foster_home,4,DuPage,DuPage,501753,16
10267,1/1/22,5/25/23,foster_home,1,Cook,Cook,500987,509
10270,2/26/24,3/3/24,foster_home,1,DuPage,Jo Daviess,502676,6
10270,3/3/24,5/11/24,nonfamily,2,DuPage,Clark,800037,69
10270,5/11/24,6/15/24,foster_home,3,DuPage,Will,507017,35
10270,6/15/24,7/1/26,foster_home,4,DuPage,De Witt,501131,746
10271,10/6/24,7/1/26,foster_home,1,Rock Island,Rock Island,505895,633
10272,1/1/22,3/5/24,kin,1,Jackson,Jackson,NA,794
10273,1/27/26,7/1/26,kin,1,Will,Will,NA,155
10275,4/8/26,7/1/26,foster_home,1,Lake,Lake,504094,84
10276,1/1/22,12/27/23,kin,1,DuPage,Sangamon,NA,725
10276,12/27/23,11/23/24,kin,2,DuPage,Henry,NA,332
10276,11/23/24,12/21/24,foster_home,3,DuPage,Macoupin,504544,28
10276,12/21/24,1/21/25,foster_home,4,DuPage,Perry,505525,31
10276,1/21/25,2/25/25,foster_home,5,DuPage,McLean,505101,35
10276,2/25/25,7/1/26,kin,6,DuPage,DuPage,NA,491
10277,1/1/22,2/10/22,foster_home,1,Cook,Cook,500665,40
10277,2/10/22,7/14/22,kin,2,Cook,Clay,NA,154
10277,7/14/22,7/20/22,foster_home,3,Cook,DuPage,501471,6
10277,7/20/22,10/31/22,kin,4,Cook,Cook,NA,103
10277,10/31/22,11/2/22,nonfamily,5,Cook,McHenry,800238,2
10277,11/2/22,9/26/25,kin,6,Cook,Edwards,NA,1059
10277,9/26/25,7/1/26,kin,7,Cook,Cook,NA,278
10281,1/1/22,6/14/22,kin,1,Lake,Pope,NA,164
10281,6/14/22,8/9/22,kin,2,Lake,Marion,NA,56
10281,8/9/22,8/20/24,foster_home,3,Lake,Lake,503754,742
10281,8/20/24,3/29/26,kin,4,Lake,Union,NA,586
10286,1/1/22,5/12/23,foster_home,1,Kane,Kankakee,503346,496
10289,1/4/23,3/27/23,nonfamily,1,Cook,Montgomery,800254,82
10293,9/22/25,9/28/25,foster_home,1,Lake,Hamilton,502263,6
10294,1/1/22,2/25/24,kin,1,Cook,Whiteside,NA,785
10294,2/25/24,4/24/24,foster_home,2,Cook,Will,507231,59
10294,4/24/24,7/1/26,foster_home,3,Cook,Cook,500820,798
10297,1/1/22,7/30/23,foster_home,1,Will,Will,507036,575
10297,7/30/23,7/26/24,kin,2,Will,Will,NA,362
10297,7/26/24,12/29/25,foster_home,3,Will,Will,507042,521
10297,12/29/25,4/21/26,foster_home,4,Will,Union,506398,113
10297,4/21/26,5/28/26,foster_home,5,Will,Fulton,502134,37
10297,5/28/26,7/1/26,kin,6,Will,Will,NA,34
10300,1/1/22,1/27/22,foster_home,1,DuPage,Gallatin,502148,26
10300,1/27/22,8/14/24,foster_home,2,DuPage,Gallatin,502144,930
10300,8/14/24,7/1/26,kin,3,DuPage,DuPage,NA,686
10301,12/10/25,7/1/26,kin,1,McLean,Jasper,NA,203
10302,7/17/25,7/1/26,kin,1,Lake,Gallatin,NA,349
10303,10/27/25,11/10/25,foster_home,1,DuPage,Madison,504596,14
10303,11/10/25,12/14/25,foster_home,2,DuPage,Woodford,507427,34
10303,12/14/25,12/26/25,foster_home,3,DuPage,Iroquois,502470,12
10303,12/26/25,7/1/26,kin,4,DuPage,Wayne,NA,187
10304,1/1/22,8/6/23,foster_home,1,Will,Wabash,506499,582
10304,8/6/23,2/4/24,kin,2,Will,St. Clair,NA,182
10304,2/4/24,2/6/24,foster_home,3,Will,Jo Daviess,502676,2
10304,2/6/24,2/15/24,foster_home,4,Will,Will,507111,9
10304,2/15/24,2/27/24,foster_home,5,Will,Washington,506589,12
10304,2/27/24,3/7/24,foster_home,6,Will,LaSalle,503517,9
10304,3/7/24,3/22/24,kin,7,Will,Knox,NA,15
10306,11/27/23,4/17/25,foster_home,1,Rock Island,Lake,504011,507
10306,4/17/25,7/1/26,foster_home,2,Rock Island,Rock Island,505836,440
10310,12/12/24,7/1/26,foster_home,1,Cook,Will,507259,566
10312,1/1/22,8/13/24,foster_home,1,Lake,Gallatin,502153,955
10312,8/13/24,10/22/24,foster_home,2,Lake,Lee,504362,70
10312,10/22/24,7/1/26,foster_home,3,Lake,Piatt,505604,617
10313,12/13/25,1/26/26,foster_home,1,DuPage,Wabash,506486,44
10313,1/26/26,7/1/26,foster_home,2,DuPage,Wabash,506496,156
10316,4/14/22,4/20/22,foster_home,1,McHenry,McHenry,504865,6
10316,4/20/22,1/12/23,foster_home,2,McHenry,Kankakee,503274,267
10316,1/12/23,2/10/23,foster_home,3,McHenry,McHenry,504823,29
10316,2/10/23,8/17/25,kin,4,McHenry,McHenry,NA,919
10316,8/17/25,11/25/25,foster_home,5,McHenry,McHenry,504862,100
10316,11/25/25,12/20/25,foster_home,6,McHenry,Henderson,502356,25
10316,12/20/25,1/16/26,foster_home,7,McHenry,McHenry,504885,27
10316,1/16/26,1/17/26,nonfamily,8,McHenry,Jersey,800147,1
10316,1/17/26,7/1/26,foster_home,9,McHenry,McHenry,504847,165
10317,1/1/22,3/3/24,kin,1,Cook,Macoupin,NA,792
10317,3/3/24,3/7/24,foster_home,2,Cook,Cook,500742,4
10317,3/7/24,3/16/24,foster_home,3,Cook,Lake,503959,9
10317,3/16/24,6/22/25,kin,4,Cook,Cook,NA,463
10317,6/22/25,6/30/25,foster_home,5,Cook,DuPage,501518,8
10317,6/30/25,7/7/25,foster_home,6,Cook,Kane,503073,7
10318,1/1/22,2/16/22,foster_home,1,Ogle,Coles,500624,46
10318,2/16/22,6/5/22,kin,2,Ogle,Hamilton,NA,109
10318,6/5/22,7/1/22,foster_home,3,Ogle,Williamson,507331,26
10319,1/1/22,1/17/22,foster_home,1,Sangamon,Sangamon,505965,16
10321,1/1/22,7/19/23,foster_home,1,Winnebago,Montgomery,505279,564
10321,7/19/23,8/20/23,foster_home,2,Winnebago,Scott,506070,32
10323,3/12/22,5/10/22,kin,1,McHenry,Winnebago,NA,59
10323,5/10/22,8/15/22,foster_home,2,McHenry,Jersey,502665,97
10324,1/1/22,7/17/23,kin,1,Lake,Calhoun,NA,562
10324,7/17/23,11/8/23,kin,2,Lake,Whiteside,NA,114
10324,11/8/23,12/16/25,kin,3,Lake,Lake,NA,769
10324,12/16/25,12/24/25,kin,4,Lake,Lake,NA,8
10324,12/24/25,7/1/26,foster_home,5,Lake,Pulaski,505710,189
10330,1/1/22,11/5/23,foster_home,1,Will,Will,506795,673
10330,11/5/23,2/14/24,foster_home,2,Will,Vermilion,506423,101
10330,2/14/24,7/15/24,kin,3,Will,Morgan,NA,152
10330,7/15/24,8/18/24,foster_home,4,Will,Will,507200,34
10330,8/18/24,8/21/24,foster_home,5,Will,Will,507181,3
10330,8/21/24,10/7/24,foster_home,6,Will,Cass,500377,47
10330,10/7/24,10/13/24,foster_home,7,Will,Kendall,503403,6
10330,10/13/24,10/26/24,foster_home,8,Will,Will,507261,13
10330,10/26/24,2/21/25,kin,9,Will,Will,NA,118
10330,2/21/25,5/15/25,foster_home,10,Will,Will,507066,83
10330,5/15/25,6/18/25,foster_home,11,Will,Jefferson,502617,34
10330,6/18/25,8/27/25,kin,12,Will,Champaign,NA,70
10330,8/27/25,9/17/25,kin,13,Will,Randolph,NA,21
10333,1/1/22,1/27/22,foster_home,1,Coles,Coles,500616,26
10333,1/27/22,6/26/23,foster_home,2,Coles,Coles,500628,515
10333,6/26/23,1/20/26,foster_home,3,Coles,Livingston,504400,939
10334,6/16/25,7/24/25,foster_home,1,Kane,LaSalle,503519,38
10334,7/24/25,8/8/25,foster_home,2,Kane,Bureau,500271,15
10334,8/8/25,10/29/25,foster_home,3,Kane,Kane,503156,82
10334,10/29/25,11/2/25,kin,4,Kane,Kane,NA,4
10334,11/2/25,12/21/25,foster_home,5,Kane,Kane,503163,49
10334,12/21/25,5/14/26,foster_home,6,Kane,Kane,503196,144
10334,5/14/26,5/19/26,kin,7,Kane,Kane,NA,5
10334,5/19/26,7/1/26,foster_home,8,Kane,Rock Island,505884,43
10335,1/1/22,1/19/23,kin,1,Boone,Washington,NA,383
10335,1/19/23,1/24/23,kin,2,Boone,Boone,NA,5
10335,1/24/23,4/24/23,foster_home,3,Boone,Mason,504728,90
10337,2/8/22,9/24/23,kin,1,DuPage,DuPage,NA,593
10337,9/24/23,11/1/23,foster_home,2,DuPage,Jersey,502629,38
10337,11/1/23,11/20/23,foster_home,3,DuPage,Montgomery,505279,19
10337,11/20/23,12/19/23,foster_home,4,DuPage,DuPage,501666,29
10337,12/19/23,7/1/26,kin,5,DuPage,DuPage,NA,925
10343,1/1/22,4/29/23,foster_home,1,Kendall,Kendall,503423,483
10343,4/29/23,6/21/26,foster_home,2,Kendall,Kendall,503423,1149
10343,6/21/26,6/27/26,foster_home,3,Kendall,Lake,503635,6
10343,6/27/26,6/29/26,kin,4,Kendall,Kendall,NA,2
10343,6/29/26,7/1/26,kin,5,Kendall,Kendall,NA,2
10344,1/1/22,6/1/22,foster_home,1,DuPage,Moultrie,505387,151
10347,1/1/22,4/16/23,foster_home,1,Kane,Kane,502748,470
10347,4/16/23,12/31/25,foster_home,2,Kane,Cass,500355,990
10347,12/31/25,7/1/26,foster_home,3,Kane,Richland,505784,182
10349,1/1/22,2/10/22,nonfamily,1,Will,De Witt,800070,40
10350,1/1/22,8/10/22,foster_home,1,DuPage,Kane,502868,221
10352,1/1/22,3/19/23,kin,1,Kane,Kane,NA,442
10352,3/19/23,3/22/23,foster_home,2,Kane,Kane,503133,3
10352,3/22/23,1/28/24,foster_home,3,Kane,McLean,505068,312
10352,1/28/24,8/22/24,kin,4,Kane,Shelby,NA,207
10352,8/22/24,7/1/26,foster_home,5,Kane,Kane,503137,678
10353,6/8/24,6/30/24,foster_home,1,Lee,Lee,504340,22
10353,6/30/24,7/2/24,kin,2,Lee,McDonough,NA,2
10353,7/2/24,7/3/24,nonfamily,3,Lee,Menard,800244,1
10356,1/1/22,1/28/22,foster_home,1,Jefferson,Cook,500819,27
10356,1/28/22,6/22/23,foster_home,2,Jefferson,Marion,504647,510
10356,6/22/23,7/1/26,foster_home,3,Jefferson,Jefferson,502597,1105
10359,1/1/22,6/9/24,kin,1,DuPage,DuPage,NA,890
10359,6/9/24,1/24/26,foster_home,2,DuPage,Lee,504334,594
10359,1/24/26,7/1/26,kin,3,DuPage,Sangamon,NA,158
10360,7/22/22,10/2/22,foster_home,1,DuPage,Ford,501994,72
10360,10/2/22,8/6/25,kin,2,DuPage,DuPage,NA,1039
10360,8/6/25,8/8/25,foster_home,3,DuPage,DuPage,501334,2
10360,8/8/25,7/1/26,kin,4,DuPage,Williamson,NA,327
10369,1/1/22,10/24/22,foster_home,1,Cass,De Witt,501133,296
10369,10/24/22,7/7/25,foster_home,2,Cass,Stark,506216,987
10369,7/7/25,7/10/25,foster_home,3,Cass,Morgan,505338,3
10369,7/10/25,7/1/26,kin,4,Cass,Cass,NA,356
10371,12/31/25,1/7/26,foster_home,1,McHenry,Crawford,501049,7
10371,1/7/26,7/1/26,foster_home,2,McHenry,McHenry,504847,175
10373,1/1/22,3/1/22,kin,1,Iroquois,Macoupin,NA,59
10373,3/1/22,3/6/22,foster_home,2,Iroquois,Bureau,500265,5
10373,3/6/22,12/8/23,kin,3,Iroquois,Jackson,NA,642
10373,12/8/23,5/15/24,foster_home,4,Iroquois,Iroquois,502457,159
10373,5/15/24,5/27/26,foster_home,5,Iroquois,Rock Island,505884,742
10373,5/27/26,7/1/26,foster_home,6,Iroquois,Iroquois,502447,35
10374,1/1/22,9/30/23,kin,1,Will,Woodford,NA,637
10374,9/30/23,2/16/24,foster_home,2,Will,Rock Island,505916,139
10375,8/1/23,8/22/23,foster_home,1,Lake,McHenry,504821,21
10378,4/12/24,8/23/25,kin,1,Winnebago,Cass,NA,498
10380,1/1/22,2/16/22,kin,1,Cook,Lee,NA,46
10380,2/16/22,3/6/22,foster_home,2,Cook,Boone,500153,18
10380,3/6/22,8/2/24,kin,3,Cook,Cook,NA,880
10380,8/2/24,2/11/25,foster_home,4,Cook,Lake,504133,193
10380,2/11/25,7/1/26,foster_home,5,Cook,Macoupin,504521,505
10381,12/10/24,7/1/26,foster_home,1,Kane,Kane,502795,568
10382,1/1/22,2/8/23,kin,1,Cook,Edgar,NA,403
10382,2/8/23,1/22/25,foster_home,2,Cook,Cook,500676,714
10382,1/22/25,1/26/25,foster_home,3,Cook,Will,507097,4
10382,1/26/25,1/27/25,kin,4,Cook,Jo Daviess,NA,1
10382,1/27/25,2/14/25,foster_home,5,Cook,DuPage,501513,18
10384,1/9/22,2/12/22,kin,1,Warren,Warren,NA,34
10384,2/12/22,10/1/22,kin,2,Warren,Warren,NA,231
10384,10/1/22,10/12/22,foster_home,3,Warren,Richland,505790,11
10384,10/12/22,11/19/22,foster_home,4,Warren,Montgomery,505261,38
10385,9/27/24,7/1/26,kin,1,Kane,Wabash,NA,642
10386,1/1/22,6/23/22,foster_home,1,Will,Jefferson,502584,173
10386,6/23/22,8/22/22,kin,2,Will,Ogle,NA,60
10386,8/22/22,7/27/24,foster_home,3,Will,Will,507072,705
10386,7/27/24,8/9/25,kin,4,Will,Johnson,NA,378
10386,8/9/25,9/3/25,nonfamily,5,Will,Coles,800047,25
10386,9/3/25,7/1/26,foster_home,6,Will,McHenry,504842,301
10388,2/21/23,3/16/23,foster_home,1,Lake,St. Clair,506139,23
10388,3/16/23,1/1/24,kin,2,Lake,Lee,NA,291
10388,1/1/24,2/27/24,foster_home,3,Lake,Fayette,501946,57
10388,2/27/24,12/10/25,kin,4,Lake,Lake,NA,652
10391,5/23/26,7/1/26,kin,1,Macoupin,Macoupin,NA,39
10393,1/1/22,1/20/23,kin,1,Lake,Logan,NA,384
10393,1/20/23,4/6/26,foster_home,2,Lake,Lake,504184,1172
10393,4/6/26,5/1/26,foster_home,3,Lake,Lake,503608,25
10393,5/1/26,7/1/26,kin,4,Lake,Brown,NA,61
10394,1/1/22,6/15/22,kin,1,DuPage,DuPage,NA,165
10394,6/15/22,7/23/22,foster_home,2,DuPage,DuPage,501743,38
10394,7/23/22,8/3/22,foster_home,3,DuPage,DuPage,501435,11
10396,1/1/22,8/21/22,kin,1,Cook,Jasper,NA,232
10396,8/21/22,8/25/22,foster_home,2,Cook,Cook,500944,4
10398,5/21/26,7/1/26,foster_home,1,Cook,Kane,503226,41
10399,3/7/22,6/9/22,foster_home,1,Will,Christian,500443,94
10400,1/1/22,4/24/22,foster_home,1,DuPage,Kane,503211,113
10400,4/24/22,5/7/22,foster_home,2,DuPage,Jersey,502666,13
10401,5/9/26,7/1/26,foster_home,1,Cook,Lake,504134,53
10403,1/1/22,9/1/22,kin,1,Madison,Perry,NA,243
10403,9/1/22,9/30/22,kin,2,Madison,Effingham,NA,29
10403,9/30/22,8/3/23,foster_home,3,Madison,Boone,500154,307
10403,8/3/23,11/7/23,foster_home,4,Madison,Madison,504578,96
10403,11/7/23,8/26/25,kin,5,Madison,Livingston,NA,658
10405,5/24/25,6/3/25,foster_home,1,Cook,Lake,504112,10
10405,6/3/25,12/21/25,kin,2,Cook,Cook,NA,201
10408,1/1/22,11/21/22,foster_home,1,St. Clair,Kendall,503423,324
10409,3/7/25,9/2/25,kin,1,DuPage,DuPage,NA,179
10409,9/2/25,2/6/26,kin,2,DuPage,Fayette,NA,157
10413,1/18/25,3/6/25,foster_home,1,Lake,Menard,505129,47
10414,6/17/25,6/20/25,foster_home,1,Vermilion,Kane,503168,3
10414,6/20/25,9/5/25,foster_home,2,Vermilion,Vermilion,506443,77
10414,9/5/25,10/31/25,foster_home,3,Vermilion,Peoria,505507,56
10414,10/31/25,7/1/26,kin,4,Vermilion,Vermilion,NA,243
10415,10/20/23,2/17/24,kin,1,Fulton,Fulton,NA,120
10415,2/17/24,4/2/24,kin,2,Fulton,Fulton,NA,45
10415,4/2/24,10/25/24,kin,3,Fulton,Grundy,NA,206
10415,10/25/24,11/23/24,kin,4,Fulton,Fulton,NA,29
10417,1/1/22,5/19/23,foster_home,1,DuPage,DuPage,501367,503
10417,5/19/23,10/19/23,kin,2,DuPage,Perry,NA,153
10417,10/19/23,12/3/23,foster_home,3,DuPage,DuPage,501495,45
10417,12/3/23,12/4/23,nonfamily,4,DuPage,Clinton,800044,1
10417,12/4/23,12/23/23,foster_home,5,DuPage,Madison,504583,19
10417,12/23/23,1/5/24,kin,6,DuPage,Pope,NA,13
10417,1/5/24,5/3/24,kin,7,DuPage,Edwards,NA,119
10417,5/3/24,5/12/24,foster_home,8,DuPage,Perry,505537,9
10417,5/12/24,6/8/24,nonfamily,9,DuPage,Jo Daviess,800152,27
10417,6/8/24,6/17/24,foster_home,10,DuPage,Clay,500535,9
10417,6/17/24,6/21/24,foster_home,11,DuPage,Clinton,500578,4
10417,6/21/24,7/1/26,kin,12,DuPage,Shelby,NA,740
10418,1/1/22,4/28/23,kin,1,Warren,Warren,NA,482
10419,1/1/22,2/27/23,foster_home,1,Champaign,Jersey,502627,422
10419,2/27/23,8/17/23,kin,2,Champaign,Champaign,NA,171
10419,8/17/23,9/15/23,kin,3,Champaign,Henderson,NA,29
10419,9/15/23,11/24/23,foster_home,4,Champaign,Cook,500679,70
10419,11/24/23,7/1/26,kin,5,Champaign,Champaign,NA,950
10420,10/28/23,5/6/26,foster_home,1,Madison,Stephenson,506333,921
10420,5/6/26,5/23/26,kin,2,Madison,Williamson,NA,17
10420,5/23/26,7/1/26,kin,3,Madison,Madison,NA,39
10421,10/26/24,3/10/26,foster_home,1,Cook,DuPage,501337,500
10421,3/10/26,7/1/26,kin,2,Cook,Crawford,NA,113
10422,4/22/22,7/1/22,foster_home,1,Lake,Christian,500437,70
10422,7/1/22,12/24/23,foster_home,2,Lake,Lake,503983,541
10422,12/24/23,1/12/24,foster_home,3,Lake,Perry,505528,19
10422,1/12/24,5/31/24,foster_home,4,Lake,Lake,504204,140
10422,5/31/24,4/17/26,foster_home,5,Lake,Lake,504043,686
10424,9/5/24,10/6/24,kin,1,Will,Will,NA,31
10424,10/6/24,1/16/26,kin,2,Will,McLean,NA,467
10424,1/16/26,3/5/26,foster_home,3,Will,Champaign,500390,48
10424,3/5/26,3/7/26,foster_home,4,Will,Will,506787,2
10424,3/7/26,3/16/26,foster_home,5,Will,Stark,506183,9
10424,3/16/26,4/10/26,foster_home,6,Will,Brown,500226,25
10424,4/10/26,7/1/26,kin,7,Will,Will,NA,82
10426,1/1/22,6/23/23,foster_home,1,Kane,Iroquois,502446,538
10426,6/23/23,6/29/23,foster_home,2,Kane,Franklin,502073,6
10426,6/29/23,10/12/23,foster_home,3,Kane,Kane,502785,105
10426,10/12/23,8/29/25,foster_home,4,Kane,Kane,502921,687
10426,8/29/25,11/23/25,foster_home,5,Kane,Franklin,502051,86
10426,11/23/25,7/1/26,kin,6,Kane,Kane,NA,220
10427,1/9/24,1/14/24,foster_home,1,St. Clair,Douglas,501269,5
10430,1/1/22,6/28/22,kin,1,Christian,Scott,NA,178
10431,1/1/22,2/2/23,foster_home,1,McHenry,McHenry,504822,397
10431,2/2/23,5/7/23,foster_home,2,McHenry,McHenry,504827,94
10431,5/7/23,7/8/23,foster_home,3,McHenry,Cook,500817,62
10431,7/8/23,11/14/25,foster_home,4,McHenry,Henry,502415,860
10431,11/14/25,11/15/25,nonfamily,5,McHenry,Sangamon,800307,1
10431,11/15/25,7/1/26,foster_home,6,McHenry,McHenry,504817,228
10433,1/1/22,4/11/23,foster_home,1,Lake,Lake,503610,465
10433,4/11/23,4/14/23,foster_home,2,Lake,Lake,504068,3
10433,4/14/23,4/15/26,kin,3,Lake,Lake,NA,1097
10434,2/16/24,2/20/24,foster_home,1,Kane,Lawrence,504300,4
10434,2/20/24,3/17/24,foster_home,2,Kane,Kane,502879,26
10434,3/17/24,3/27/24,foster_home,3,Kane,Kane,502926,10
10434,3/27/24,5/30/24,kin,4,Kane,Kane,NA,64
10434,5/30/24,6/22/24,foster_home,5,Kane,Kane,503224,23
10434,6/22/24,7/1/26,foster_home,6,Kane,Christian,500466,739
10436,1/1/22,8/27/23,kin,1,Cook,Cook,NA,603
10436,8/27/23,9/5/24,kin,2,Cook,Edgar,NA,375
10438,2/27/22,3/13/22,kin,1,DuPage,Cumberland,NA,14
10438,3/13/22,6/8/25,foster_home,2,DuPage,Brown,500212,1183
10440,7/13/24,7/1/26,foster_home,1,Lake,Marshall,504667,718
10443,1/1/22,3/21/23,foster_home,1,Cook,Kane,503073,444
10443,3/21/23,3/29/23,foster_home,2,Cook,DuPage,501523,8
10443,3/29/23,5/3/26,kin,3,Cook,Montgomery,NA,1131
10443,5/3/26,5/5/26,foster_home,4,Cook,DuPage,501747,2
10443,5/5/26,5/9/26,nonfamily,5,Cook,White,800355,4
10443,5/9/26,7/1/26,foster_home,6,Cook,Cook,500888,53
10445,1/1/22,3/31/23,foster_home,1,Adams,Adams,500024,454
10445,3/31/23,5/1/23,foster_home,2,Adams,Adams,500051,31
10445,5/1/23,5/29/26,foster_home,3,Adams,DuPage,501548,1124
10445,5/29/26,6/21/26,foster_home,4,Adams,Grundy,502226,23
10447,10/3/25,1/23/26,foster_home,1,Cook,Kane,502852,112
10447,1/23/26,3/13/26,kin,2,Cook,Cook,NA,49
10447,3/13/26,3/14/26,foster_home,3,Cook,Edwards,501859,1
10447,3/14/26,6/15/26,foster_home,4,Cook,Will,506773,93
